-- dump date   	20080125_165742
-- class       	Genbank::Feature
-- table       	feature_names
-- id	names
NP_414999.1	NP_414999.1	alternate
NP_414999.1	ECK0460	alternate
NP_414999.1	JW0455	alternate
NP_414999.1	16128450	alternate
NP_414999.1	945144	alternate
NP_414999.1	b0466	alternate
NP_414999.1	NP_414999	alternate
NP_415000.1	priC	primary
NP_415000.1	b0467	alternate
NP_415000.1	945071	alternate
NP_415000.1	16128451	alternate
NP_415000.1	NP_415000.1	alternate
NP_415000.1	ECK0461	alternate
NP_415000.1	JW0456	alternate
NP_415000.1	16128451	alternate
NP_415000.1	945071	alternate
NP_415000.1	b0467	alternate
NP_415000.1	NP_415000	alternate
NP_415001.1	ybaN	primary
NP_415001.1	b0468	alternate
NP_415001.1	945558	alternate
NP_415001.1	16128452	alternate
NP_415001.1	NP_415001.1	alternate
NP_415001.1	ECK0462	alternate
NP_415001.1	JW0457	alternate
NP_415001.1	16128452	alternate
NP_415001.1	945558	alternate
NP_415001.1	b0468	alternate
NP_415001.1	NP_415001	alternate
NP_415002.1	apt	primary
NP_415002.1	b0469	alternate
NP_415002.1	945113	alternate
NP_415002.1	16128453	alternate
NP_415002.1	NP_415002.1	alternate
NP_415002.1	ECK0463	alternate
NP_415002.1	JW0458	alternate
NP_415002.1	16128453	alternate
NP_415002.1	945113	alternate
NP_415002.1	b0469	alternate
NP_415002.1	NP_415002	alternate
NP_415003.1	dnaX	primary
NP_415003.1	b0470	alternate
NP_415003.1	945105	alternate
NP_415003.1	16128454	alternate
NP_415003.1	NP_415003.1	alternate
NP_415003.1	ECK0464	alternate
NP_415003.1	JW0459	alternate
NP_415003.1	dnaZ	alternate
NP_415003.1	16128454	alternate
NP_415003.1	945105	alternate
NP_415003.1	b0470	alternate
NP_415003.1	NP_415003	alternate
NP_415004.1	ybaB	primary
NP_415004.1	b0471	alternate
NP_415004.1	945104	alternate
NP_415004.1	16128455	alternate
NP_415004.1	NP_415004.1	alternate
NP_415004.1	ECK0465	alternate
NP_415004.1	JW0460	alternate
NP_415004.1	16128455	alternate
NP_415004.1	945104	alternate
NP_415004.1	b0471	alternate
NP_415004.1	NP_415004	alternate
NP_415005.1	recR	primary
NP_415005.1	b0472	alternate
NP_415005.1	945100	alternate
NP_415005.1	16128456	alternate
NP_415005.1	NP_415005.1	alternate
NP_415005.1	ECK0466	alternate
NP_415005.1	JW0461	alternate
NP_415005.1	16128456	alternate
NP_415005.1	945100	alternate
NP_415005.1	b0472	alternate
NP_415005.1	NP_415005	alternate
NP_415006.1	htpG	primary
NP_415006.1	b0473	alternate
NP_415006.1	945099	alternate
NP_415006.1	16128457	alternate
NP_415006.1	NP_415006.1	alternate
NP_415006.1	ECK0467	alternate
NP_415006.1	JW0462	alternate
NP_415006.1	16128457	alternate
NP_415006.1	945099	alternate
NP_415006.1	b0473	alternate
NP_415006.1	NP_415006	alternate
NP_415007.1	adk	primary
NP_415007.1	b0474	alternate
NP_415007.1	945097	alternate
NP_415007.1	16128458	alternate
NP_415007.1	NP_415007.1	alternate
NP_415007.1	ECK0468	alternate
NP_415007.1	dnaW	alternate
NP_415007.1	JW0463	alternate
NP_415007.1	plsA	alternate
NP_415007.1	16128458	alternate
NP_415007.1	945097	alternate
NP_415007.1	b0474	alternate
NP_415007.1	NP_415007	alternate
NP_415008.1	hemH	primary
NP_415008.1	b0475	alternate
NP_415008.1	947532	alternate
NP_415008.1	16128459	alternate
NP_415008.1	NP_415008.1	alternate
NP_415008.1	ECK0469	alternate
NP_415008.1	JW0464	alternate
NP_415008.1	visA	alternate
NP_415008.1	popA	alternate
NP_415008.1	16128459	alternate
NP_415008.1	947532	alternate
NP_415008.1	b0475	alternate
NP_415008.1	NP_415008	alternate
NP_415009.1	aes	primary
NP_415009.1	b0476	alternate
NP_415009.1	947514	alternate
NP_415009.1	16128460	alternate
NP_415009.1	NP_415009.1	alternate
NP_415009.1	ECK0470	alternate
NP_415009.1	JW0465	alternate
NP_415009.1	ybaC	alternate
NP_415009.1	16128460	alternate
NP_415009.1	947514	alternate
NP_415009.1	b0476	alternate
NP_415009.1	NP_415009	alternate
NP_415010.1	gsk	primary
NP_415010.1	b0477	alternate
NP_415010.1	946584	alternate
NP_415010.1	16128461	alternate
NP_415010.1	NP_415010.1	alternate
NP_415010.1	ECK0471	alternate
NP_415010.1	JW0466	alternate
NP_415010.1	16128461	alternate
NP_415010.1	946584	alternate
NP_415010.1	b0477	alternate
NP_415010.1	NP_415010	alternate
NP_415011.1	ybaL	primary
NP_415011.1	b0478	alternate
NP_415011.1	946576	alternate
NP_415011.1	16128462	alternate
NP_415011.1	NP_415011.1	alternate
NP_415011.1	ECK0472	alternate
NP_415011.1	ylaA	alternate
NP_415011.1	JW0467	alternate
NP_415011.1	16128462	alternate
NP_415011.1	946576	alternate
NP_415011.1	b0478	alternate
NP_415011.1	NP_415011	alternate
NP_415012.1	fsr	primary
NP_415012.1	b0479	alternate
NP_415012.1	945119	alternate
NP_415012.1	16128463	alternate
NP_415012.1	NP_415012.1	alternate
NP_415012.1	ECK0473	alternate
NP_415012.1	JW0468	alternate
NP_415012.1	16128463	alternate
NP_415012.1	945119	alternate
NP_415012.1	b0479	alternate
NP_415012.1	NP_415012	alternate
NP_415013.1	ushA	primary
NP_415013.1	b0480	alternate
NP_415013.1	947331	alternate
NP_415013.1	16128464	alternate
NP_415013.1	NP_415013.1	alternate
NP_415013.1	ECK0474	alternate
NP_415013.1	JW0469	alternate
NP_415013.1	16128464	alternate
NP_415013.1	947331	alternate
NP_415013.1	b0480	alternate
NP_415013.1	NP_415013	alternate
NP_415014.1	ybaK	primary
NP_415014.1	b0481	alternate
NP_415014.1	947083	alternate
NP_415014.1	16128465	alternate
NP_415014.1	NP_415014.1	alternate
NP_415014.1	ECK0475	alternate
NP_415014.1	JW0470	alternate
NP_415014.1	16128465	alternate
NP_415014.1	947083	alternate
NP_415014.1	b0481	alternate
NP_415014.1	NP_415014	alternate
NP_415015.1	ybaP	primary
NP_415015.1	b0482	alternate
NP_415015.1	945124	alternate
NP_415015.1	16128466	alternate
NP_415015.1	NP_415015.1	alternate
NP_415015.1	ECK0476	alternate
NP_415015.1	JW0471	alternate
NP_415015.1	16128466	alternate
NP_415015.1	945124	alternate
NP_415015.1	b0482	alternate
NP_415015.1	NP_415015	alternate
NP_415016.4	ybaQ	primary
NP_415016.4	b0483	alternate
NP_415016.4	948800	alternate
NP_415016.4	90111140	alternate
NP_415016.4	NP_415016.4	alternate
NP_415016.4	ECK0477	alternate
NP_415016.4	JW0472	alternate
NP_415016.4	90111140	alternate
NP_415016.4	948800	alternate
NP_415016.4	b0483	alternate
NP_415016.4	NP_415016	alternate
NP_415017.1	copA	primary
NP_415017.1	b0484	alternate
NP_415017.1	946106	alternate
NP_415017.1	16128468	alternate
NP_415017.1	NP_415017.1	alternate
NP_415017.1	ECK0478	alternate
NP_415017.1	ybaR	alternate
NP_415017.1	JW0473	alternate
NP_415017.1	16128468	alternate
NP_415017.1	946106	alternate
NP_415017.1	b0484	alternate
NP_415017.1	NP_415017	alternate
NP_415018.1	ybaS	primary
NP_415018.1	b0485	alternate
NP_415018.1	946187	alternate
NP_415018.1	16128469	alternate
NP_415018.1	NP_415018.1	alternate
NP_415018.1	ECK0479	alternate
NP_415018.1	JW0474	alternate
NP_415018.1	16128469	alternate
NP_415018.1	946187	alternate
NP_415018.1	b0485	alternate
NP_415018.1	NP_415018	alternate
NP_415019.1	ybaT	primary
NP_415019.1	b0486	alternate
NP_415019.1	945363	alternate
NP_415019.1	16128470	alternate
NP_415019.1	NP_415019.1	alternate
NP_415019.1	ECK0480	alternate
NP_415019.1	JW0475	alternate
NP_415019.1	16128470	alternate
NP_415019.1	945363	alternate
NP_415019.1	b0486	alternate
NP_415019.1	NP_415019	alternate
NP_415020.1	cueR	primary
NP_415020.1	b0487	alternate
NP_415020.1	945332	alternate
NP_415020.1	16128471	alternate
NP_415020.1	NP_415020.1	alternate
NP_415020.1	ECK0481	alternate
NP_415020.1	ybbI	alternate
NP_415020.1	JW0476	alternate
NP_415020.1	16128471	alternate
NP_415020.1	945332	alternate
NP_415020.1	b0487	alternate
NP_415020.1	NP_415020	alternate
NP_415021.2	ybbJ	primary
NP_415021.2	b0488	alternate
NP_415021.2	945126	alternate
NP_415021.2	145698226	alternate
NP_415021.2	NP_415021.2	alternate
NP_415021.2	ECK0482	alternate
NP_415021.2	JW5065	alternate
NP_415021.2	145698226	alternate
NP_415021.2	945126	alternate
NP_415021.2	b0488	alternate
NP_415021.2	NP_415021	alternate
NP_415022.1	qmcA	primary
NP_415022.1	b0489	alternate
NP_415022.1	947257	alternate
NP_415022.1	16128473	alternate
NP_415022.1	NP_415022.1	alternate
NP_415022.1	ECK0483	alternate
NP_415022.1	JW0478	alternate
NP_415022.1	ybbK	alternate
NP_415022.1	16128473	alternate
NP_415022.1	947257	alternate
NP_415022.1	b0489	alternate
NP_415022.1	NP_415022	alternate
NP_415023.1	ybbL	primary
NP_415023.1	b0490	alternate
NP_415023.1	946990	alternate
NP_415023.1	16128474	alternate
NP_415023.1	NP_415023.1	alternate
NP_415023.1	ECK0484	alternate
NP_415023.1	JW0479	alternate
NP_415023.1	16128474	alternate
NP_415023.1	946990	alternate
NP_415023.1	b0490	alternate
NP_415023.1	NP_415023	alternate
NP_415024.4	ybbM	primary
NP_415024.4	b0491	alternate
NP_415024.4	945137	alternate
NP_415024.4	90111141	alternate
NP_415024.4	NP_415024.4	alternate
NP_415024.4	ECK0485	alternate
NP_415024.4	JW5066	alternate
NP_415024.4	90111141	alternate
NP_415024.4	945137	alternate
NP_415024.4	b0491	alternate
NP_415024.4	NP_415024	alternate
NP_415025.4	ybbN	primary
NP_415025.4	b0492	alternate
NP_415025.4	947119	alternate
NP_415025.4	90111142	alternate
NP_415025.4	NP_415025.4	alternate
NP_415025.4	ECK0486	alternate
NP_415025.4	JW5067	alternate
NP_415025.4	90111142	alternate
NP_415025.4	947119	alternate
NP_415025.4	b0492	alternate
NP_415025.4	NP_415025	alternate
NP_415026.1	ybbO	primary
NP_415026.1	b0493	alternate
NP_415026.1	945337	alternate
NP_415026.1	16128477	alternate
NP_415026.1	NP_415026.1	alternate
NP_415026.1	ECK0487	alternate
NP_415026.1	JW0482	alternate
NP_415026.1	16128477	alternate
NP_415026.1	945337	alternate
NP_415026.1	b0493	alternate
NP_415026.1	NP_415026	alternate
NP_415027.1	tesA	primary
NP_415027.1	b0494	alternate
NP_415027.1	945127	alternate
NP_415027.1	16128478	alternate
NP_415027.1	NP_415027.1	alternate
NP_415027.1	ECK0488	alternate
NP_415027.1	JW0483	alternate
NP_415027.1	pldC	alternate
NP_415027.1	apeA	alternate
NP_415027.1	16128478	alternate
NP_415027.1	945127	alternate
NP_415027.1	b0494	alternate
NP_415027.1	NP_415027	alternate
NP_415028.1	ybbA	primary
NP_415028.1	b0495	alternate
NP_415028.1	945122	alternate
NP_415028.1	16128479	alternate
NP_415028.1	NP_415028.1	alternate
NP_415028.1	ECK0489	alternate
NP_415028.1	JW0484	alternate
NP_415028.1	16128479	alternate
NP_415028.1	945122	alternate
NP_415028.1	b0495	alternate
NP_415028.1	NP_415028	alternate
NP_415029.1	ybbP	primary
NP_415029.1	b0496	alternate
NP_415029.1	945118	alternate
NP_415029.1	16128480	alternate
NP_415029.1	NP_415029.1	alternate
NP_415029.1	ECK0490	alternate
NP_415029.1	JW0485	alternate
NP_415029.1	16128480	alternate
NP_415029.1	945118	alternate
NP_415029.1	b0496	alternate
NP_415029.1	NP_415029	alternate
NP_415030.1	rhsD	primary
NP_415030.1	b0497	alternate
NP_415030.1	945116	alternate
NP_415030.1	16128481	alternate
NP_415030.1	NP_415030.1	alternate
NP_415030.1	ECK0491	alternate
NP_415030.1	JW0486	alternate
NP_415030.1	16128481	alternate
NP_415030.1	945116	alternate
NP_415030.1	b0497	alternate
NP_415030.1	NP_415030	alternate
NP_415031.1	ybbC	primary
NP_415031.1	b0498	alternate
NP_415031.1	945115	alternate
NP_415031.1	16128482	alternate
NP_415031.1	NP_415031.1	alternate
NP_415031.1	ECK0492	alternate
NP_415031.1	JW0487	alternate
NP_415031.1	16128482	alternate
NP_415031.1	945115	alternate
NP_415031.1	b0498	alternate
NP_415031.1	NP_415031	alternate
b0499	ylbH	primary
b0499	b0499	alternate
b0499	945114	alternate
b0499	ECK0493	alternate
b0499	JW0488	alternate
b0499	945114	alternate
b0499	b0499	alternate
b0500	ybbD	primary
b0500	b0500	alternate
b0500	945133	alternate
b0500	ECK0494	alternate
b0500	JW0489	alternate
b0500	945133	alternate
b0500	b0500	alternate
b4632	ylbI	primary
b4632	b4632	alternate
b4632	5625558	alternate
b4632	ECK4441	alternate
b4632	5625558	alternate
b4632	b4632	alternate
b0502	ylbG	primary
b0502	b0502	alternate
b0502	946803	alternate
b0502	ECK0495	alternate
b0502	JW5880	alternate
b0502	946803	alternate
b0502	b0502	alternate
NP_415036.1	ybbB	primary
NP_415036.1	b0503	alternate
NP_415036.1	947063	alternate
NP_415036.1	16128487	alternate
NP_415036.1	NP_415036.1	alternate
NP_415036.1	ECK0496	alternate
NP_415036.1	JW0491	alternate
NP_415036.1	selU	alternate
NP_415036.1	selE	alternate
NP_415036.1	16128487	alternate
NP_415036.1	947063	alternate
NP_415036.1	b0503	alternate
NP_415036.1	NP_415036	alternate
NP_415037.1	allS	primary
NP_415037.1	b0504	alternate
NP_415037.1	945139	alternate
NP_415037.1	16128488	alternate
NP_415037.1	NP_415037.1	alternate
NP_415037.1	ECK0497	alternate
NP_415037.1	ybbS	alternate
NP_415037.1	JW0492	alternate
NP_415037.1	glxA1	alternate
NP_415037.1	16128488	alternate
NP_415037.1	945139	alternate
NP_415037.1	b0504	alternate
NP_415037.1	NP_415037	alternate
NP_415038.1	allA	primary
NP_415038.1	b0505	alternate
NP_415038.1	945141	alternate
NP_415038.1	16128489	alternate
NP_415038.1	NP_415038.1	alternate
NP_415038.1	ECK0498	alternate
NP_415038.1	ybbT	alternate
NP_415038.1	JW0493	alternate
NP_415038.1	glxA2	alternate
NP_415038.1	16128489	alternate
NP_415038.1	945141	alternate
NP_415038.1	b0505	alternate
NP_415038.1	NP_415038	alternate
NP_415039.1	allR	primary
NP_415039.1	b0506	alternate
NP_415039.1	945333	alternate
NP_415039.1	16128490	alternate
NP_415039.1	NP_415039.1	alternate
NP_415039.1	ECK0499	alternate
NP_415039.1	JW0494	alternate
NP_415039.1	ybbU	alternate
NP_415039.1	glxA3	alternate
NP_415039.1	16128490	alternate
NP_415039.1	945333	alternate
NP_415039.1	b0506	alternate
NP_415039.1	NP_415039	alternate
NP_415040.1	gcl	primary
NP_415040.1	b0507	alternate
NP_415040.1	945394	alternate
NP_415040.1	16128491	alternate
NP_415040.1	NP_415040.1	alternate
NP_415040.1	ECK0500	alternate
NP_415040.1	JW0495	alternate
NP_415040.1	16128491	alternate
NP_415040.1	945394	alternate
NP_415040.1	b0507	alternate
NP_415040.1	NP_415040	alternate
NP_415041.1	hyi	primary
NP_415041.1	b0508	alternate
NP_415041.1	946186	alternate
NP_415041.1	16128492	alternate
NP_415041.1	NP_415041.1	alternate
NP_415041.1	ECK0501	alternate
NP_415041.1	JW0496	alternate
NP_415041.1	gip	alternate
NP_415041.1	ybbG	alternate
NP_415041.1	16128492	alternate
NP_415041.1	946186	alternate
NP_415041.1	b0508	alternate
NP_415041.1	NP_415041	alternate
NP_415042.1	glxR	primary
NP_415042.1	b0509	alternate
NP_415042.1	945146	alternate
NP_415042.1	16128493	alternate
NP_415042.1	NP_415042.1	alternate
NP_415042.1	ECK0502	alternate
NP_415042.1	ybbQ	alternate
NP_415042.1	JW0497	alternate
NP_415042.1	glxB1	alternate
NP_415042.1	16128493	alternate
NP_415042.1	945146	alternate
NP_415042.1	b0509	alternate
NP_415042.1	NP_415042	alternate
NP_415044.4	ybbW	primary
NP_415044.4	b0511	alternate
NP_415044.4	945138	alternate
NP_415044.4	90111144	alternate
NP_415044.4	NP_415044.4	alternate
NP_415044.4	ECK0504	alternate
NP_415044.4	allP	alternate
NP_415044.4	JW0499	alternate
NP_415044.4	glxB2	alternate
NP_415044.4	90111144	alternate
NP_415044.4	945138	alternate
NP_415044.4	b0511	alternate
NP_415044.4	NP_415044	alternate
NP_415045.1	allB	primary
NP_415045.1	b0512	alternate
NP_415045.1	945134	alternate
NP_415045.1	16128496	alternate
NP_415045.1	NP_415045.1	alternate
NP_415045.1	ECK0505	alternate
NP_415045.1	JW0500	alternate
NP_415045.1	glxB3	alternate
NP_415045.1	ybbX	alternate
NP_415045.1	16128496	alternate
NP_415045.1	945134	alternate
NP_415045.1	b0512	alternate
NP_415045.1	NP_415045	alternate
NP_415046.4	ybbY	primary
NP_415046.4	b0513	alternate
NP_415046.4	945131	alternate
NP_415046.4	90111145	alternate
NP_415046.4	NP_415046.4	alternate
NP_415046.4	ECK0506	alternate
NP_415046.4	glxB4	alternate
NP_415046.4	JW0501	alternate
NP_415046.4	90111145	alternate
NP_415046.4	945131	alternate
NP_415046.4	b0513	alternate
NP_415046.4	NP_415046	alternate
NP_415047.1	glxK	primary
NP_415047.1	b0514	alternate
NP_415047.1	945129	alternate
NP_415047.1	16128498	alternate
NP_415047.1	NP_415047.1	alternate
NP_415047.1	ECK0507	alternate
NP_415047.1	ybbZ	alternate
NP_415047.1	JW0502	alternate
NP_415047.1	glxB5	alternate
NP_415047.1	16128498	alternate
NP_415047.1	945129	alternate
NP_415047.1	b0514	alternate
NP_415047.1	NP_415047	alternate
NP_415048.1	ylbA	primary
NP_415048.1	b0515	alternate
NP_415048.1	945149	alternate
NP_415048.1	16128499	alternate
NP_415048.1	NP_415048.1	alternate
NP_415048.1	ECK0508	alternate
NP_415048.1	JW0503	alternate
NP_415048.1	glxB6	alternate
NP_415048.1	16128499	alternate
NP_415048.1	945149	alternate
NP_415048.1	b0515	alternate
NP_415048.1	NP_415048	alternate
NP_415049.1	allC	primary
NP_415049.1	b0516	alternate
NP_415049.1	945150	alternate
NP_415049.1	16128500	alternate
NP_415049.1	NP_415049.1	alternate
NP_415049.1	ECK0509	alternate
NP_415049.1	JW0504	alternate
NP_415049.1	glxB7	alternate
NP_415049.1	ylbB	alternate
NP_415049.1	16128500	alternate
NP_415049.1	945150	alternate
NP_415049.1	b0516	alternate
NP_415049.1	NP_415049	alternate
NP_415050.1	allD	primary
NP_415050.1	b0517	alternate
NP_415050.1	948342	alternate
NP_415050.1	16128501	alternate
NP_415050.1	NP_415050.1	alternate
NP_415050.1	ECK0510	alternate
NP_415050.1	glxB8	alternate
NP_415050.1	JW0505	alternate
NP_415050.1	ylbC	alternate
NP_415050.1	16128501	alternate
NP_415050.1	948342	alternate
NP_415050.1	b0517	alternate
NP_415050.1	NP_415050	alternate
NP_415051.1	fdrA	primary
NP_415051.1	b0518	alternate
NP_415051.1	946298	alternate
NP_415051.1	16128502	alternate
NP_415051.1	NP_415051.1	alternate
NP_415051.1	ECK0511	alternate
NP_415051.1	JW0506	alternate
NP_415051.1	ylbD	alternate
NP_415051.1	16128502	alternate
NP_415051.1	946298	alternate
NP_415051.1	b0518	alternate
NP_415051.1	NP_415051	alternate
b4572	ylbE	primary
b4572	b4572	alternate
b4572	4056025	alternate
b4572	ECK0512	alternate
b4572	JW0508	alternate
b4572	JW0507	alternate
b4572	4056025	alternate
b4572	b4572	alternate
NP_415053.1	ylbF	primary
NP_415053.1	b0520	alternate
NP_415053.1	945195	alternate
NP_415053.1	16128504	alternate
NP_415053.1	NP_415053.1	alternate
NP_415053.1	ECK0513	alternate
NP_415053.1	JW0509	alternate
NP_415053.1	16128504	alternate
NP_415053.1	945195	alternate
NP_415053.1	b0520	alternate
NP_415053.1	NP_415053	alternate
NP_415054.1	ybcF	primary
NP_415054.1	b0521	alternate
NP_415054.1	944972	alternate
NP_415054.1	16128505	alternate
NP_415054.1	NP_415054.1	alternate
NP_415054.1	ECK0514	alternate
NP_415054.1	arcC	alternate
NP_415054.1	JW0510	alternate
NP_415054.1	16128505	alternate
NP_415054.1	944972	alternate
NP_415054.1	b0521	alternate
NP_415054.1	NP_415054	alternate
NP_415055.1	purK	primary
NP_415055.1	b0522	alternate
NP_415055.1	945153	alternate
NP_415055.1	16128506	alternate
NP_415055.1	NP_415055.1	alternate
NP_415055.1	ECK0515	alternate
NP_415055.1	purE2	alternate
NP_415055.1	JW0511	alternate
NP_415055.1	16128506	alternate
NP_415055.1	945153	alternate
NP_415055.1	b0522	alternate
NP_415055.1	NP_415055	alternate
NP_415056.1	purE	primary
NP_415056.1	b0523	alternate
NP_415056.1	949031	alternate
NP_415056.1	16128507	alternate
NP_415056.1	NP_415056.1	alternate
NP_415056.1	ECK0516	alternate
NP_415056.1	ade	alternate
NP_415056.1	JW0512	alternate
NP_415056.1	ade3	alternate
NP_415056.1	Pur2	alternate
NP_415056.1	16128507	alternate
NP_415056.1	949031	alternate
NP_415056.1	b0523	alternate
NP_415056.1	NP_415056	alternate
NP_415057.1	lpxH	primary
NP_415057.1	b0524	alternate
NP_415057.1	949053	alternate
NP_415057.1	16128508	alternate
NP_415057.1	NP_415057.1	alternate
NP_415057.1	ECK0517	alternate
NP_415057.1	ybbF	alternate
NP_415057.1	JW0513	alternate
NP_415057.1	16128508	alternate
NP_415057.1	949053	alternate
NP_415057.1	b0524	alternate
NP_415057.1	NP_415057	alternate
NP_415058.1	ppiB	primary
NP_415058.1	b0525	alternate
NP_415058.1	949038	alternate
NP_415058.1	16128509	alternate
NP_415058.1	NP_415058.1	alternate
NP_415058.1	ECK0518	alternate
NP_415058.1	JW0514	alternate
NP_415058.1	16128509	alternate
NP_415058.1	949038	alternate
NP_415058.1	b0525	alternate
NP_415058.1	NP_415058	alternate
NP_415059.1	cysS	primary
NP_415059.1	b0526	alternate
NP_415059.1	946969	alternate
NP_415059.1	16128510	alternate
NP_415059.1	NP_415059.1	alternate
NP_415059.1	ECK0519	alternate
NP_415059.1	JW0515	alternate
NP_415059.1	16128510	alternate
NP_415059.1	946969	alternate
NP_415059.1	b0526	alternate
NP_415059.1	NP_415059	alternate
NP_415060.1	ybcI	primary
NP_415060.1	b0527	alternate
NP_415060.1	945155	alternate
NP_415060.1	16128511	alternate
NP_415060.1	NP_415060.1	alternate
NP_415060.1	ECK0520	alternate
NP_415060.1	JW0516	alternate
NP_415060.1	16128511	alternate
NP_415060.1	945155	alternate
NP_415060.1	b0527	alternate
NP_415060.1	NP_415060	alternate
NP_415061.2	ybcJ	primary
NP_415061.2	b0528	alternate
NP_415061.2	945158	alternate
NP_415061.2	90111146	alternate
NP_415061.2	NP_415061.2	alternate
NP_415061.2	ECK0521	alternate
NP_415061.2	JW5070	alternate
NP_415061.2	90111146	alternate
NP_415061.2	945158	alternate
NP_415061.2	b0528	alternate
NP_415061.2	NP_415061	alternate
NP_415062.1	folD	primary
NP_415062.1	b0529	alternate
NP_415062.1	945221	alternate
NP_415062.1	16128513	alternate
NP_415062.1	NP_415062.1	alternate
NP_415062.1	ECK0522	alternate
NP_415062.1	ads	alternate
NP_415062.1	JW0518	alternate
NP_415062.1	16128513	alternate
NP_415062.1	945221	alternate
NP_415062.1	b0529	alternate
NP_415062.1	NP_415062	alternate
NP_415063.4	sfmA	primary
NP_415063.4	b0530	alternate
NP_415063.4	945522	alternate
NP_415063.4	90111147	alternate
NP_415063.4	NP_415063.4	alternate
NP_415063.4	ECK0523	alternate
NP_415063.4	JW0519	alternate
NP_415063.4	fimA	alternate
NP_415063.4	90111147	alternate
NP_415063.4	945522	alternate
NP_415063.4	b0530	alternate
NP_415063.4	NP_415063	alternate
NP_415064.1	sfmC	primary
NP_415064.1	b0531	alternate
NP_415064.1	945367	alternate
NP_415064.1	16128515	alternate
NP_415064.1	NP_415064.1	alternate
NP_415064.1	ECK0524	alternate
NP_415064.1	fimC	alternate
NP_415064.1	JW0520	alternate
NP_415064.1	16128515	alternate
NP_415064.1	945367	alternate
NP_415064.1	b0531	alternate
NP_415064.1	NP_415064	alternate
NP_415065.1	sfmD	primary
NP_415065.1	b0532	alternate
NP_415065.1	945160	alternate
NP_415065.1	16128516	alternate
NP_415065.1	NP_415065.1	alternate
NP_415065.1	ECK0525	alternate
NP_415065.1	JW0521	alternate
NP_415065.1	fimD	alternate
NP_415065.1	16128516	alternate
NP_415065.1	945160	alternate
NP_415065.1	b0532	alternate
NP_415065.1	NP_415065	alternate
NP_415066.2	sfmH	primary
NP_415066.2	b0533	alternate
NP_415066.2	945407	alternate
NP_415066.2	145698227	alternate
NP_415066.2	NP_415066.2	alternate
NP_415066.2	ECK0526	alternate
NP_415066.2	fimH	alternate
NP_415066.2	JW5071	alternate
NP_415066.2	145698227	alternate
NP_415066.2	945407	alternate
NP_415066.2	b0533	alternate
NP_415066.2	NP_415066	alternate
NP_415067.1	sfmF	primary
NP_415067.1	b0534	alternate
NP_415067.1	944977	alternate
NP_415067.1	16128518	alternate
NP_415067.1	NP_415067.1	alternate
NP_415067.1	ECK0527	alternate
NP_415067.1	fimF	alternate
NP_415067.1	JW5072	alternate
NP_415067.1	ybcG	alternate
NP_415067.1	16128518	alternate
NP_415067.1	944977	alternate
NP_415067.1	b0534	alternate
NP_415067.1	NP_415067	alternate
NP_415068.1	fimZ	primary
NP_415068.1	b0535	alternate
NP_415068.1	947079	alternate
NP_415068.1	16128519	alternate
NP_415068.1	NP_415068.1	alternate
NP_415068.1	ECK0528	alternate
NP_415068.1	ybcA	alternate
NP_415068.1	JW5073	alternate
NP_415068.1	16128519	alternate
NP_415068.1	947079	alternate
NP_415068.1	b0535	alternate
NP_415068.1	NP_415068	alternate
NP_415069.1	intD	primary
NP_415069.1	b0537	alternate
NP_415069.1	947162	alternate
NP_415069.1	16128520	alternate
NP_415069.1	NP_415069.1	alternate
NP_415069.1	ECK0530	alternate
NP_415069.1	int	alternate
NP_415069.1	JW0525	alternate
NP_415069.1	16128520	alternate
NP_415069.1	947162	alternate
NP_415069.1	b0537	alternate
NP_415069.1	NP_415069	alternate
b4633	xisD	primary
b4633	b4633	alternate
b4633	5625559	alternate
b4633	ECK4435	alternate
b4633	ybcB	alternate
b4633	5625559	alternate
b4633	b4633	alternate
b0539	ybcC	primary
b0539	b0539	alternate
b0539	947902	alternate
b0539	ECK0531	alternate
b0539	JW0526	alternate
b0539	exo	alternate
b0539	947902	alternate
b0539	b0539	alternate
b4508	ybcD	primary
b4508	b4508	alternate
b4508	945299	alternate
b4508	ECK0532	alternate
b4508	P	alternate
b4508	JW0527	alternate
b4508	945299	alternate
b4508	b4508	alternate
b0542	renD	primary
b0542	b0542	alternate
b0542	945024	alternate
b0542	ECK0533	alternate
b0542	ybcE	alternate
b0542	JW0530	alternate
b0542	945024	alternate
b0542	b0542	alternate
NP_415072.1	insE	primary
NP_415072.1	b0540	alternate
NP_415072.1	945759	alternate
NP_415072.1	16128523	alternate
NP_415072.1	NP_415072.1	alternate
NP_415072.1	ECK0298	alternate
NP_415072.1	16128523	alternate
NP_415072.1	945759	alternate
NP_415072.1	b0540	alternate
NP_415072.1	NP_415072	alternate
NP_415073.1	insF	primary
NP_415073.1	b0541	alternate
NP_415073.1	947988	alternate
NP_415073.1	16128524	alternate
NP_415073.1	NP_415073.1	alternate
NP_415073.1	ECK0299	alternate
NP_415073.1	16128524	alternate
NP_415073.1	947988	alternate
NP_415073.1	b0541	alternate
NP_415073.1	NP_415073	alternate
NP_415075.1	emrE	primary
NP_415075.1	b0543	alternate
NP_415075.1	948442	alternate
NP_415075.1	16128526	alternate
NP_415075.1	NP_415075.1	alternate
NP_415075.1	ECK0534	alternate
NP_415075.1	mvrC	alternate
NP_415075.1	JW0531	alternate
NP_415075.1	eb	alternate
NP_415075.1	16128526	alternate
